family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_estimated_updates,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n64_k56",0.875,64,56,0.002,46,0,11,1,1,1,1,1,8.2474999999999999e-05,0.015702982000000001,0.001860717,0.001860717,SYNDROME_TRELLIS,0.0052521871323548608,0.044324311542271067,126,64,62,64,1,64,64,340,1,1,309,2097152,14147,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,47,0,4,1,1,1,1,1,8.1217999999999994e-05,0.0065582080000000003,0.0020844489999999999,0.0020844489999999999,SYNDROME_TRELLIS,0.012384175677258176,0.038963774119683423,124,64,60,64,1,64,64,152,1,1,138,2097152,16878,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,48,0,26,1,1,1,1,1,8.3708000000000006e-05,0.028275604999999999,0.0023727370000000002,0.0023727370000000002,SYNDROME_TRELLIS,0.0029604317927061155,0.035279089085726738,127,65,62,65,1,65,64,591,1,1,549,2097152,19210,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,49,0,51,1,1,1,1,1,8.2762000000000005e-05,0.019224799000000001,0.002120336,0.002120336,SYNDROME_TRELLIS,0.0043049604835920519,0.039032492963379392,126,64,62,64,1,64,64,427,1,1,390,2097152,17279,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,50,0,22,1,1,1,1,1,0.00010819099999999999,0.0075690380000000002,0.0017890219999999999,0.0017890219999999999,SYNDROME_TRELLIS,0.014293890452128789,0.060474941057180966,125,63,62,63,2,63,64,175,1,1,162,2097152,13083,2097152,67,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,51,0,5,1,1,1,1,1,9.5036000000000003e-05,0.0096914219999999999,0.0020159140000000002,0.0020159140000000002,SYNDROME_TRELLIS,0.0098061976869854607,0.047142884071443521,125,63,62,63,1,63,64,211,1,1,196,2097152,16275,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,52,0,33,1,1,1,1,1,8.0549000000000004e-05,0.0087842649999999994,0.0022975399999999998,0.0022975399999999998,SYNDROME_TRELLIS,0.0091696914881324743,0.035058802023033339,125,64,61,64,1,64,64,198,1,1,178,2097152,19149,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,53,0,62,1,1,1,1,1,0.000113304,0.077264633999999999,0.001821109,0.001821109,SYNDROME_TRELLIS,0.0014664406486413952,0.062217033686616234,128,65,63,65,2,65,64,1575,1,1,1454,2097152,13577,2097152,66,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,54,0,51,1,1,1,1,1,0.000109817,0.032128965000000002,0.00189201,0.00189201,SYNDROME_TRELLIS,0.0034180061511474144,0.058042505060755492,127,64,63,64,2,64,64,677,1,1,624,2097152,13121,2097152,66,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,55,0,55,1,1,1,1,1,0.000109938,0.02710572,0.002277725,0.002277725,SYNDROME_TRELLIS,0.0040558966889645432,0.048266581786651157,127,65,62,65,2,65,64,528,1,1,476,2097152,14719,2097152,66,2
