channel,family,nonadditive,representation,support_size,latent_entropy_bits,channel_h_y_given_x_uniform_bits,transition_degeneracy_bits,uniform_fiber_ambiguity_bits,kappa,random_code_fiber_ceiling_bits_per_symbol,injective_mass,bi_unambiguous,channel_capacity_bits_per_symbol,capacity_ba_iterations,multiplicity_mean_transition_weighted,multiplicity_max,multiplicity_mean_unweighted,exact_all,best_work_optimistic,best_work_balanced,best_work_pessimistic,best_order_optimistic,best_order_balanced,best_order_pessimistic,best_balanced_atoms,best_balanced_fiber_entries,best_balanced_certified_probability,construction,is_natural_independent
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,5,2.165957320949175,1.4621169890711712,0.7038403318780038,0.39999999999999997,1.4,0.5145731728297583,0.6000000000000001,False,0.11081351160193972,6,2.05,3.0,1.6666666666666667,True,12.3075,21.737499999999997,43.975,"[4, 3, 1, 0, 2]","[4, 3, 1, 0, 2]","[4, 3, 1, 0, 2]",3.9,1.9749999999999999,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,5,2.201609497059027,1.4621169890711712,0.739492507987856,0.3000000000000001,1.3,0.6214883767462702,0.7,False,0.11081351160193972,6,1.8,2.0,1.6666666666666667,True,12.802500000000002,22.775,46.05,"[2, 3, 1, 4, 0]","[2, 3, 1, 4, 0]","[2, 3, 1, 4, 0]",3.925,2.175,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,4,1.9854752972273344,1.4621169890711712,0.5233583081561632,0.0,1.0,1.0,1.0,False,0.11081351160193972,6,1.525,2.0,1.3333333333333333,True,10.365,18.812499999999996,38.025,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",2.9,2.0,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,5,1.9232196723355077,1.4621169890711712,0.46110268326433657,0.15000000000000013,1.1500000000000001,0.7983661388303493,0.8499999999999999,False,0.11081351160193972,6,1.6500000000000001,2.0,1.6666666666666667,True,8.465,15.149999999999999,30.8,"[3, 1, 0, 4, 2]","[3, 1, 0, 4, 2]","[3, 1, 0, 4, 2]",2.55,1.5500000000000003,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_005__reduced__reduced,4,1.6804820237218405,1.4621169890711712,0.21836503465066937,0.25,1.25,0.6780719051126376,0.75,False,0.11081351160193972,6,1.425,2.0,1.3333333333333333,True,8.465,15.1,30.599999999999998,"[2, 1, 0, 3]","[2, 1, 0, 3]","[2, 1, 0, 3]",2.55,1.5500000000000003,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_007__reduced__reduced,5,2.1211274733371868,1.4621169890711712,0.6590104842660156,0.5999999999999999,1.5999999999999999,0.3219280948873625,0.4000000000000001,False,0.11081351160193972,6,1.775,2.0,1.6666666666666667,True,11.905000000000001,21.225,42.95,"[2, 4, 1, 0, 3]","[2, 4, 1, 0, 3]","[2, 4, 1, 0, 3]",3.55,2.25,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_009__reduced__reduced,5,2.1659573209491754,1.4621169890711712,0.7038403318780042,0.19999999999999996,1.2,0.7369655941662062,0.8,False,0.11081351160193972,6,1.9,3.0,1.6666666666666667,True,10.6725,19.425,39.349999999999994,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]",2.975,2.0749999999999997,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_010__reduced__reduced,5,1.842737648613667,1.4621169890711712,0.3806206595424959,0.30000000000000004,1.3,0.6214883767462702,0.7,False,0.11081351160193972,6,1.625,2.0,1.6666666666666667,True,9.125,16.25,33.0,"[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]",2.825,1.5500000000000003,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,COMMON_UNIFORM_011__reduced__reduced,5,1.8609640474436813,1.4621169890711712,0.3988470583725101,0.050000000000000044,1.05,0.929610672108602,0.95,False,0.11081351160193972,6,1.7,3.0,1.6666666666666667,True,8.9875,16.25,33.0,"[3, 1, 0, 4, 2]","[3, 1, 0, 4, 2]","[3, 1, 0, 4, 2]",2.55,1.8250000000000002,1.0,common_uniform,False
RAND_2x3_02,random_rational,True,LP_MIN_KAPPA__reduced__reduced,5,1.9954618442383216,1.4621169890711712,0.5333448551671505,0.0,1.0,1.0,1.0,False,0.11081351160193972,6,1.8,2.0,1.6666666666666667,True,9.807500000000001,17.6,35.7,"[4, 1, 0, 2, 3]","[4, 1, 0, 2, 3]","[4, 1, 0, 2, 3]",2.975,1.625,1.0,linear_program,False
RAND_2x3_02,random_rational,True,RAND_2x3_02_V_004__reduced__reduced,5,2.260964047443681,1.4621169890711712,0.7988470583725098,0.2,1.2000000000000002,0.7369655941662059,0.8,False,0.11081351160193972,6,1.9500000000000002,3.0,1.6666666666666667,True,13.2825,23.9,48.3,"[3, 1, 2, 4, 0]","[3, 1, 2, 4, 0]","[3, 1, 2, 4, 0]",3.925,2.2750000000000004,1.0,random_lp_vertex,False
RAND_2x3_02,random_rational,True,RAND_2x3_02_V_017__reduced__reduced,5,2.165957320949175,1.4621169890711712,0.7038403318780038,0.65,1.6500000000000001,0.2775339755289088,0.35000000000000003,False,0.11081351160193972,6,1.9500000000000002,3.0,1.6666666666666667,True,11.905000000000001,21.225,42.95,"[3, 4, 2, 0, 1]","[3, 4, 2, 0, 1]","[3, 4, 2, 0, 1]",3.55,2.25,1.0,random_lp_vertex,False
RAND_2x3_03,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,9,3.0717594699635202,1.5358797349817603,1.53587973498176,0.325,1.325,0.5940076403241632,0.675,False,0.03507410314250483,4,3.0,3.0,3.0,True,22.43,40.650000000000006,82.2,"[2, 0, 5, 3, 1, 4, 8, 6, 7]","[2, 0, 5, 3, 1, 4, 8, 6, 7]","[2, 0, 5, 3, 1, 4, 8, 6, 7]",6.4,4.1,1.0,independent_row_coupling,True
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,5,2.201609497059027,1.5358797349817603,0.6657297620772669,0.7,1.7,0.23446525363702297,0.3000000000000001,False,0.03507410314250483,4,1.725,2.0,1.6666666666666667,True,15.200000000000001,27.200000000000003,54.9,"[2, 4, 3, 0, 1]","[2, 4, 3, 0, 1]","[2, 4, 3, 0, 1]",4.4,3.0,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,5,2.063865121950854,1.5358797349817603,0.5279853869690938,0.4,1.4,0.5145731728297583,0.6,False,0.03507410314250483,4,1.725,2.0,1.6666666666666667,True,11.510000000000002,20.650000000000002,41.8,"[0, 1, 3, 4, 2]","[0, 1, 3, 4, 2]","[0, 1, 3, 4, 2]",3.4000000000000004,2.1000000000000005,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_002__reduced__reduced,5,2.303701696057348,1.5358797349817603,0.7678219610755876,0.39999999999999997,1.4,0.5145731728297583,0.6000000000000001,False,0.03507410314250483,4,1.775,2.0,1.6666666666666667,True,15.06,27.049999999999997,54.60000000000001,"[4, 3, 0, 1, 2]","[4, 3, 0, 1, 2]","[4, 3, 0, 1, 2]",4.300000000000001,3.0,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,5,2.303701696057348,1.5358797349817603,0.7678219610755876,0.0,1.0,1.0,1.0,False,0.03507410314250483,4,1.775,2.0,1.6666666666666667,True,12.53,22.650000000000002,45.8,"[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]",3.6000000000000005,2.3,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,5,1.9464393446710155,1.5358797349817603,0.4105596096892552,0.10000000000000003,1.1,0.862496476250065,0.8999999999999999,False,0.03507410314250483,4,1.7,2.0,1.6666666666666667,True,10.78,19.5,39.5,"[2, 1, 3, 4, 0]","[1, 2, 3, 4, 0]","[1, 2, 3, 4, 0]",3.1,2.0,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_005__reduced__reduced,5,2.0841837197791886,1.5358797349817603,0.5483039847974283,0.2,1.2,0.7369655941662062,0.8,False,0.03507410314250483,4,1.7,2.0,1.6666666666666667,True,12.23,21.9,44.3,"[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]",3.6000000000000005,2.3,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_006__reduced__reduced,5,2.019035274338866,1.5358797349817603,0.48315553935710565,0.4,1.4,0.5145731728297583,0.6,False,0.03507410314250483,4,1.65,2.0,1.6666666666666667,True,9.620000000000001,17.35,35.2,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",2.8000000000000003,1.8000000000000003,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_007__reduced__reduced,5,2.15887184844536,1.5358797349817603,0.6229921134635998,0.8,1.8,0.15200309344504992,0.2,False,0.03507410314250483,4,1.8,3.0,1.6666666666666667,True,17.07,30.45,61.400000000000006,"[4, 3, 2, 1, 0]","[4, 3, 2, 1, 0]","[4, 3, 2, 1, 0]",5.0,3.3000000000000003,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_008__reduced__reduced,5,2.1211274733371868,1.5358797349817603,0.5852477383554264,0.25000000000000006,1.25,0.6780719051126376,0.75,False,0.03507410314250483,4,1.6999999999999997,2.0,1.6666666666666667,True,11.209999999999999,20.1,40.7,"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",3.3000000000000007,2.1000000000000005,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_009__reduced__reduced,4,1.9588718484453602,1.5358797349817603,0.4229921134635999,0.2,1.2,0.7369655941662062,0.8,False,0.03507410314250483,4,1.4249999999999998,2.0,1.3333333333333333,True,12.23,21.85,44.099999999999994,"[3, 1, 0, 2]","[3, 1, 0, 2]","[3, 1, 0, 2]",3.6000000000000005,2.3,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_010__reduced__reduced,5,2.0414460711655216,1.5358797349817603,0.5055663361837612,0.3,1.3,0.6214883767462702,0.7,False,0.03507410314250483,4,1.7499999999999998,3.0,1.6666666666666667,True,8.74,15.7,31.900000000000002,"[3, 1, 2, 4, 0]","[3, 1, 2, 4, 0]","[3, 1, 2, 4, 0]",2.6,1.5999999999999999,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,COMMON_UNIFORM_011__reduced__reduced,4,1.7393538721672006,1.5358797349817603,0.20347413718544027,0.0,1.0,1.0,1.0,False,0.03507410314250483,4,1.3499999999999999,2.0,1.3333333333333333,True,9.740000000000002,17.6,35.6,"[1, 2, 3, 0]","[1, 2, 3, 0]","[1, 2, 3, 0]",2.8000000000000003,1.8000000000000003,1.0,common_uniform,False
RAND_2x3_03,random_rational,True,RAND_2x3_03_V_008__reduced__reduced,5,2.1211274733371868,1.5358797349817603,0.5852477383554264,0.14999999999999997,1.15,0.7983661388303496,0.8500000000000001,False,0.03507410314250483,4,1.8250000000000002,3.0,1.6666666666666667,True,13.65,24.5,49.5,"[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]",4.0,2.5,1.0,random_lp_vertex,False
RAND_2x3_04,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,9,2.881290899230693,1.4406454496153462,1.4406454496153467,0.355,1.355,0.5617071484208531,0.6449999999999999,False,0.05935455038465365,2,3.0,3.0,3.0,True,22.400000000000002,40.449999999999996,81.8,"[0, 2, 3, 5, 1, 6, 4, 8, 7]","[0, 2, 3, 5, 1, 6, 4, 8, 7]","[0, 2, 3, 5, 1, 6, 4, 8, 7]",6.5,4.0,0.5,independent_row_coupling,True
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,4,1.7854752972273342,1.4406454496153462,0.344829847611988,0.8,1.8,0.15200309344504992,0.19999999999999996,False,0.05935455038465365,2,1.3499999999999999,2.0,1.3333333333333333,True,11.3,19.95,40.3,"[3, 2, 0, 1]","[3, 2, 0, 1]","[3, 2, 0, 1]",3.5,2.0,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,3,1.4406454496153462,1.4406454496153462,0.0,0.5,1.5,0.4150374992788438,0.5,False,0.05935455038465365,2,1.0,1.0,1.0,True,8.35,14.899999999999999,30.1,"[0, 1, 2]","[0, 1, 2]","[0, 1, 2]",2.5,1.5,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_002__reduced__reduced,5,2.2261207468426805,1.4406454496153462,0.7854752972273342,0.5,1.5,0.4150374992788438,0.5,False,0.05935455038465365,2,1.8499999999999996,2.0,1.6666666666666667,True,14.625,26.25,53.0,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",4.25,2.75,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,4,1.8812908992306925,1.4406454496153462,0.44064544961534624,0.0,1.0,1.0,1.0,False,0.05935455038465365,2,1.5,2.0,1.3333333333333333,True,11.35,20.7,41.800000000000004,"[1, 2, 3, 0]","[1, 2, 3, 0]","[1, 2, 3, 0]",3.0,2.5,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,4,1.8812908992306925,1.4406454496153462,0.44064544961534624,0.15000000000000002,1.15,0.7983661388303496,0.85,False,0.05935455038465365,2,1.5,2.0,1.3333333333333333,True,11.35,20.7,41.800000000000004,"[1, 2, 0, 3]","[1, 2, 0, 3]","[1, 2, 0, 3]",3.0,2.5,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_008__reduced__reduced,4,1.8812908992306925,1.4406454496153462,0.44064544961534624,0.35,1.3499999999999999,0.567040592723894,0.65,False,0.05935455038465365,2,1.5,2.0,1.3333333333333333,True,11.25,20.45,41.300000000000004,"[0, 2, 3, 1]","[0, 2, 3, 1]","[0, 2, 3, 1]",3.0,2.5,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,COMMON_UNIFORM_010__reduced__reduced,5,2.2261207468426805,1.4406454496153462,0.7854752972273342,0.30000000000000004,1.3,0.6214883767462702,0.7,False,0.05935455038465365,2,1.9249999999999998,3.0,1.6666666666666667,True,15.0,27.0,54.5,"[0, 2, 1, 4, 3]","[0, 2, 1, 4, 3]","[0, 2, 1, 4, 3]",4.25,3.0,0.5,common_uniform,False
RAND_2x3_04,random_rational,True,RAND_2x3_04_V_004__reduced__reduced,5,2.2709505944546686,1.4406454496153462,0.8303051448393224,0.6000000000000001,1.6,0.3219280948873623,0.3999999999999999,False,0.05935455038465365,2,1.8499999999999996,2.0,1.6666666666666667,True,15.399999999999999,27.5,55.5,"[4, 1, 0, 2, 3]","[4, 1, 0, 2, 3]","[4, 1, 0, 2, 3]",4.5,3.0,0.5,random_lp_vertex,False
RAND_2x3_04,random_rational,True,RAND_2x3_04_V_006__reduced__reduced,5,2.2261207468426805,1.4406454496153462,0.7854752972273342,0.30000000000000004,1.3,0.6214883767462702,0.7,False,0.05935455038465365,2,1.9249999999999998,3.0,1.6666666666666667,True,15.0,27.0,54.5,"[0, 3, 2, 1, 4]","[0, 3, 2, 1, 4]","[0, 3, 2, 1, 4]",4.25,3.0,0.5,random_lp_vertex,False
RAND_2x3_04,random_rational,True,RAND_2x3_04_V_007__reduced__reduced,5,2.2261207468426805,1.4406454496153462,0.7854752972273342,0.5,1.5,0.4150374992788438,0.5,False,0.05935455038465365,2,1.8499999999999996,2.0,1.6666666666666667,True,14.724999999999998,26.5,53.5,"[3, 1, 0, 4, 2]","[0, 1, 3, 4, 2]","[0, 1, 3, 4, 2]",4.25,2.75,0.5,random_lp_vertex,False
RAND_2x3_05,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,9,3.1032189941180546,1.5516094970590273,1.5516094970590273,0.33999999999999997,1.3399999999999999,0.5777669993169524,0.6599999999999999,False,0.009668754967267684,3,3.0,3.0,3.0,True,27.425000000000004,49.2625,99.425,"[7, 4, 8, 2, 0, 5, 1, 3, 6]","[7, 4, 8, 2, 0, 5, 1, 3, 6]","[7, 4, 8, 2, 0, 5, 1, 3, 6]",8.0,5.0,1.0,independent_row_coupling,True
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,5,2.063865121950854,1.5516094970590273,0.5122556248918269,0.8499999999999999,1.8499999999999999,0.11247472925841262,0.15000000000000013,False,0.009668754967267684,3,1.7249999999999999,2.0,1.6666666666666667,True,15.075000000000003,26.9375,54.375,"[4, 3, 2, 0, 1]","[4, 3, 2, 0, 1]","[4, 3, 2, 0, 1]",4.375,3.0,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,5,2.1211274733371868,1.5516094970590273,0.5695179762781595,0.5,1.5,0.4150374992788438,0.5,False,0.009668754967267684,3,1.7249999999999999,2.0,1.6666666666666667,True,14.900000000000002,26.6875,53.875,"[2, 3, 1, 0, 4]","[2, 3, 1, 0, 4]","[2, 3, 1, 0, 4]",4.375,2.75,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_002__reduced__reduced,5,2.063865121950854,1.5516094970590273,0.5122556248918269,0.25,1.25,0.6780719051126376,0.75,False,0.009668754967267684,3,1.725,2.0,1.6666666666666667,True,15.825,28.3125,57.125,"[4, 3, 0, 1, 2]","[4, 0, 1, 3, 2]","[4, 0, 1, 3, 2]",4.625,3.0,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,5,2.1211274733371868,1.5516094970590273,0.5695179762781595,0.0,1.0,1.0,1.0,False,0.009668754967267684,3,1.725,2.0,1.6666666666666667,True,13.6125,24.5,49.5,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",4.0,2.375,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,5,2.228212945841001,1.5516094970590273,0.6766034487819739,0.25000000000000006,1.25,0.6780719051126376,0.75,False,0.009668754967267684,3,1.75,2.0,1.6666666666666667,True,15.012500000000001,26.875,54.25,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",4.375,2.875,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_005__reduced__reduced,5,2.2282129458410016,1.5516094970590273,0.6766034487819743,0.25,1.25,0.6780719051126376,0.75,False,0.009668754967267684,3,1.75,2.0,1.6666666666666667,True,13.575000000000001,24.3125,49.125,"[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]","[3, 0, 1, 2, 4]",4.0,2.5,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_006__reduced__reduced,5,2.063865121950854,1.5516094970590273,0.5122556248918269,0.44999999999999996,1.45,0.4639470997597903,0.55,False,0.009668754967267684,3,1.7499999999999998,3.0,1.6666666666666667,True,13.0,23.375,47.25,"[2, 3, 0, 1, 4]","[2, 3, 0, 1, 4]","[2, 3, 0, 1, 4]",3.75,2.5,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_007__reduced__reduced,5,1.9567796494470395,1.5516094970590273,0.40517015238801224,0.8999999999999999,1.9,0.07400058144377697,0.10000000000000009,False,0.009668754967267684,3,1.7,3.0,1.6666666666666667,True,16.975,30.25,61.0,"[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]",5.0,3.25,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_008__reduced__reduced,5,2.063865121950854,1.5516094970590273,0.5122556248918269,0.050000000000000044,1.05,0.929610672108602,0.95,False,0.009668754967267684,3,1.7499999999999998,3.0,1.6666666666666667,True,13.575,24.3125,49.125,"[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]",4.0,2.5,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_009__reduced__reduced,5,1.9567796494470395,1.5516094970590273,0.40517015238801224,0.19999999999999996,1.2,0.7369655941662062,0.8,False,0.009668754967267684,3,1.7,3.0,1.6666666666666667,True,15.6625,28.0,56.5,"[4, 1, 2, 3, 0]","[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]",4.625,2.875,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_010__reduced__reduced,5,2.063865121950854,1.5516094970590273,0.5122556248918269,0.45,1.45,0.4639470997597903,0.55,False,0.009668754967267684,3,1.7499999999999998,3.0,1.6666666666666667,True,13.0,23.375,47.25,"[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]",3.75,2.5,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,COMMON_UNIFORM_011__reduced__reduced,5,2.0638651219508546,1.5516094970590273,0.5122556248918273,0.050000000000000044,1.05,0.929610672108602,0.95,False,0.009668754967267684,3,1.7499999999999998,3.0,1.6666666666666667,True,13.575,24.3125,49.125,"[3, 2, 1, 0, 4]","[3, 2, 1, 0, 4]","[3, 2, 1, 0, 4]",4.0,2.5,1.0,common_uniform,False
RAND_2x3_05,random_rational,True,LP_MIN_KAPPA__reduced__reduced,5,2.1211274733371868,1.5516094970590273,0.5695179762781595,0.0,1.0,1.0,1.0,False,0.009668754967267684,3,1.7249999999999999,2.0,1.6666666666666667,True,13.6125,24.5,49.5,"[1, 2, 3, 0, 4]","[1, 2, 3, 0, 4]","[1, 2, 3, 0, 4]",4.0,2.375,1.0,linear_program,False
RAND_2x3_05,random_rational,True,RAND_2x3_05_V_005__reduced__reduced,5,2.228212945841001,1.5516094970590273,0.6766034487819739,0.25000000000000006,1.25,0.6780719051126376,0.75,False,0.009668754967267684,3,1.75,2.0,1.6666666666666667,True,13.575000000000001,24.3125,49.125,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",4.0,2.5,1.0,random_lp_vertex,False
RAND_2x3_05,random_rational,True,RAND_2x3_05_V_012__reduced__reduced,5,2.228212945841001,1.5516094970590273,0.6766034487819739,0.2499999999999999,1.25,0.6780719051126376,0.7500000000000002,False,0.009668754967267684,3,1.75,2.0,1.6666666666666667,True,15.012500000000001,26.875,54.25,"[0, 2, 1, 3, 4]","[0, 2, 1, 3, 4]","[0, 2, 1, 3, 4]",4.375,2.875,1.0,random_lp_vertex,False
RAND_2x3_05,random_rational,True,RAND_2x3_05_V_014__reduced__reduced,5,2.0638651219508546,1.5516094970590273,0.5122556248918273,0.8499999999999999,1.85,0.11247472925841251,0.15000000000000013,False,0.009668754967267684,3,1.725,2.0,1.6666666666666667,True,15.075000000000003,26.9375,54.375,"[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]",4.375,3.0,1.0,random_lp_vertex,False
RAND_2x3_05,random_rational,True,RAND_2x3_05_V_019__reduced__reduced,5,2.0638651219508546,1.5516094970590273,0.5122556248918273,0.25000000000000006,1.25,0.6780719051126376,0.75,False,0.009668754967267684,3,1.7249999999999999,2.0,1.6666666666666667,True,15.825,28.3125,57.125,"[4, 1, 2, 3, 0]","[4, 1, 2, 3, 0]","[4, 1, 2, 3, 0]",4.625,3.0,1.0,random_lp_vertex,False
RAND_3x3_00,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,27,4.716154961436361,1.5720516538121199,3.144103307624241,0.6228994815626783,1.6696296296296298,0.845434392487128,0.22074074074074077,False,0.006341135370525195,3,9.0,9.0,9.0,True,102.47555555555556,189.65,382.0,"[9, 10, 11, 0, 1, 2, 12, 13, 14, 3, 4, 5, 15, 16, 17, 18, 19, 20, 6, 7, 8, 21, 22, 23, 24, 25, 26]","[9, 10, 11, 0, 1, 2, 12, 13, 14, 3, 4, 5, 15, 16, 17, 18, 19, 20, 6, 7, 8, 21, 22, 23, 24, 25, 26]","[9, 10, 11, 0, 1, 2, 12, 13, 14, 3, 4, 5, 15, 16, 17, 18, 19, 20, 6, 7, 8, 21, 22, 23, 24, 25, 26]",24.711111111111112,24.622222222222224,1.0,independent_row_coupling,True
RAND_3x3_00,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,5,2.0662478973127305,1.5720516538121199,0.49419624350061064,1.4625230561805578,2.8222222222222224,0.08813091027866493,0.0,False,0.006341135370525195,3,1.7333333333333334,3.0,1.6666666666666667,True,20.044444444444444,36.56111111111111,73.62222222222223,"[4, 2, 3, 0, 1]","[4, 2, 3, 0, 1]","[4, 2, 3, 0, 1]",5.0,5.066666666666667,1.0,common_uniform,False
RAND_3x3_00,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,5,2.0662478973127305,1.5720516538121199,0.49419624350061064,0.9895405558440168,2.155555555555554,0.47690275486370415,0.06666666666666704,False,0.006341135370525195,3,1.7333333333333334,3.0,1.6666666666666667,True,18.666666666666668,34.12777777777778,68.75555555555556,"[2, 3, 0, 1, 4]","[2, 3, 0, 1, 4]","[2, 3, 0, 1, 4]",4.711111111111111,4.488888888888889,1.0,common_uniform,False
RAND_3x3_00,random_rational,True,COMMON_UNIFORM_002__reduced__reduced,5,2.0662478973127305,1.5720516538121199,0.49419624350061064,0.9115455557478642,2.022222222222223,0.569020956852134,0.0,False,0.006341135370525195,3,1.7333333333333334,3.0,1.6666666666666667,True,20.186666666666667,36.91666666666667,74.33333333333334,"[4, 3, 0, 1, 2]","[4, 3, 0, 1, 2]","[4, 3, 0, 1, 2]",5.0,5.066666666666667,1.0,common_uniform,False
RAND_3x3_00,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,5,2.0662478973127305,1.5720516538121199,0.49419624350061064,0.622222222222222,1.622222222222222,0.8869910381708137,0.06666666666666704,False,0.006341135370525195,3,1.7333333333333334,3.0,1.6666666666666667,True,18.764444444444443,34.37222222222222,69.24444444444444,"[0, 2, 1, 3, 4]","[0, 2, 1, 3, 4]","[0, 2, 1, 3, 4]",4.711111111111111,4.488888888888889,1.0,common_uniform,False
RAND_3x3_00,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,5,2.0662478973127305,1.5720516538121199,0.49419624350061064,0.7278863889369653,1.7555555555555546,0.7730348488737286,0.0,False,0.006341135370525195,3,1.7333333333333334,3.0,1.6666666666666667,True,18.633333333333336,33.99444444444445,68.4888888888889,"[3, 1, 2, 0, 4]","[3, 1, 2, 0, 4]","[3, 1, 2, 0, 4]",4.711111111111111,4.555555555555555,1.0,common_uniform,False
RAND_3x3_00,random_rational,True,COMMON_UNIFORM_005__reduced__reduced,5,2.0662478973127305,1.5720516538121199,0.49419624350061064,0.9115455557478641,2.0222222222222226,0.5690209568521343,0.0,False,0.006341135370525195,3,1.7333333333333334,3.0,1.6666666666666667,True,18.562222222222225,33.81666666666667,68.13333333333334,"[3, 2, 1, 0, 4]","[3, 2, 1, 0, 4]","[3, 2, 1, 0, 4]",4.711111111111111,4.555555555555555,1.0,common_uniform,False
